Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-August-2017,2396.00,2410.00,2367.00,2377.30,2382.310064935064935064,616,145,1467503.00,444,72.08,43.00,-18.70
31-July-2017,2431.95,2431.95,2389.00,2396.00,2406.359906213364595545,853,183,2052625.00,601,70.46,42.95,-35.95
28-July-2017,2467.75,2472.20,2414.00,2431.40,2432.180832458901713885,2859,457,6953605.00,1779,62.22,58.20,-36.35
27-July-2017,2480.10,2490.00,2457.00,2467.75,2470.351063829787234042,752,144,1857704.00,512,68.09,33.00,-12.35
26-July-2017,2509.80,2512.15,2471.00,2478.50,2488.014049586776859504,1210,229,3010497.00,632,52.23,41.15,-31.30
25-July-2017,2570.00,2580.00,2460.60,2510.05,2504.524492652204338698,2858,667,7157931.00,765,26.77,119.40,-59.95
24-July-2017,2548.00,2590.00,2502.10,2556.00,2528.867418899858956276,709,198,1792967.00,355,50.07,87.90,8.00
21-July-2017,2520.00,2558.95,2468.00,2537.60,2518.289606107929897622,5763,925,14512903.00,2717,47.15,90.95,17.60
20-July-2017,2554.00,2570.00,2527.85,2546.70,2547.993514915693904020,771,201,1964503.00,498,64.59,42.15,-7.30
19-July-2017,2520.00,2564.00,2516.00,2554.90,2547.060081466395112016,982,242,2501213.00,790,80.45,48.00,34.90
18-July-2017,2534.00,2543.85,2511.00,2523.35,2521.700598802395209580,835,204,2105620.00,496,59.40,32.85,-10.65
17-July-2017,2552.00,2565.00,2519.95,2533.20,2534.037553648068669527,932,212,2361723.00,572,61.37,45.05,-18.80
14-July-2017,2550.00,2577.00,2535.00,2551.15,2550.097294731846226862,2107,341,5373055.00,1458,69.20,42.00,1.15
13-July-2017,2604.00,2619.50,2575.00,2582.95,2587.157969639468690702,2108,322,5453729.00,1586,75.24,44.50,-21.05
12-July-2017,2613.80,2660.00,2560.65,2585.70,2593.689165186500888099,563,126,1460247.00,226,40.14,99.35,-28.10
11-July-2017,2603.00,2609.00,2575.00,2601.45,2593.102124183006535947,1224,298,3173957.00,842,68.79,34.00,-1.55
10-July-2017,2565.00,2622.00,2500.00,2602.25,2568.439841498559077809,2776,445,7129989.00,1724,62.10,122.00,37.25
7-July-2017,2575.00,2600.00,2557.05,2574.30,2570.119800332778702163,1202,260,3089284.00,704,58.57,42.95,-0.70
6-July-2017,2600.00,2600.00,2540.00,2563.50,2555.040293040293040293,819,161,2092578.00,540,65.93,60.00,-36.50
5-July-2017,2530.75,2580.00,2518.05,2566.10,2554.285347043701799485,778,266,1987234.00,356,45.76,61.95,35.35
4-July-2017,2490.00,2540.00,2490.00,2526.55,2516.920723226703755215,719,269,1809666.00,311,43.25,50.00,36.55
3-July-2017,2529.00,2547.00,2503.10,2537.30,2520.232352941176470588,1020,270,2570637.00,644,63.14,43.90,8.30
30-June-2017,2484.80,2530.00,2459.00,2498.60,2483.102161100196463654,509,221,1263899.00,313,61.49,71.00,13.80
29-June-2017,2446.65,2494.00,2438.00,2477.15,2459.382631126397248495,1163,322,2860262.00,739,63.54,56.00,30.50
28-June-2017,2435.30,2469.00,2432.20,2452.35,2442.170980059397539244,2357,465,5756197.00,1654,70.17,36.80,17.05
27-June-2017,2485.00,2485.00,2440.00,2465.65,2452.375497215592680986,1257,323,3082636.00,747,59.43,45.00,-19.35
23-June-2017,2469.10,2477.00,2437.00,2464.75,2456.732576985413290113,2468,496,6063216.00,1579,63.98,40.00,-4.35
22-June-2017,2456.00,2480.00,2454.00,2464.85,2463.767659574468085106,1175,117,2894927.00,953,81.11,26.00,8.85
21-June-2017,2455.65,2483.00,2445.00,2457.90,2453.490909090909090909,330,82,809652.00,252,76.36,38.00,2.25
