Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-April-2018,1159.95,1160.00,1127.40,1137.60,1139.554759963867897508,45389,1546,51723251.00,15533,34.22,32.60,-22.35
3-April-2018,1150.00,1157.60,1138.60,1152.90,1149.535576392719249862,30821,903,35429836.00,8973,29.11,19.00,2.90
2-April-2018,1125.00,1152.00,1112.60,1149.15,1135.550661860479205161,33013,1070,37487934.00,13698,41.49,39.40,24.15
28-March-2018,1121.05,1129.70,1115.50,1120.70,1119.984247287858522811,40374,1147,45218244.00,17218,42.65,14.20,-0.35
27-March-2018,1118.00,1139.00,1116.00,1131.75,1128.569652773660599592,50601,1351,57106753.00,21742,42.97,23.00,13.75
26-March-2018,1110.00,1122.75,1100.00,1118.80,1107.207141611887645749,97513,1511,107967090.00,60704,62.25,22.75,8.80
23-March-2018,1082.00,1119.00,1082.00,1107.65,1107.332712402646938811,56367,1487,62417023.00,21735,38.56,37.00,25.65
22-March-2018,1102.10,1110.00,1101.70,1107.35,1106.497015667744342203,80420,1081,88984490.00,49503,61.56,8.30,5.25
21-March-2018,1100.00,1116.15,1100.00,1103.85,1110.971551946552964979,73643,1131,81815278.00,41419,56.24,16.15,3.85
20-March-2018,1103.00,1116.80,1094.95,1106.55,1106.639444082922747978,21514,603,23808241.00,8981,41.74,21.85,3.55
19-March-2018,1125.50,1130.00,1100.50,1102.50,1105.619767772319434858,49262,1254,54465041.00,22433,45.54,29.50,-23.00
16-March-2018,1160.00,1160.00,1121.50,1125.45,1140.171865861867296381,90623,2401,103325795.00,42338,46.72,38.50,-34.55
15-March-2018,1135.00,1163.65,1133.90,1160.95,1153.331688371030386109,43770,1730,50481328.00,19187,43.84,29.75,25.95
14-March-2018,1140.00,1144.55,1131.35,1136.60,1136.643309325385649598,408337,1037,464133519.00,365543,89.52,13.20,-3.40
13-March-2018,1130.95,1141.90,1107.00,1137.80,1138.042113809137205697,67745,1099,77096663.00,35203,51.96,34.90,6.85
