Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-December-2017,2000.00,2000.00,1989.00,1991.00,1998.112625538020086083,1394,65,2785369.00,1169,83.86,11.00,-9.00
21-December-2017,2000.00,2000.00,1987.00,1990.25,1996.077562326869806094,722,66,1441168.00,710,98.34,13.00,-9.75
20-December-2017,2010.00,2015.00,1986.00,1996.65,2005.720383693045563549,2085,190,4181927.00,1777,85.23,29.00,-13.35
19-December-2017,1999.95,2000.95,1986.00,1987.95,1991.046511627906976744,387,36,770535.00,337,87.08,14.95,-12.00
18-December-2017,2013.00,2013.00,1954.10,1984.30,1978.836055656382335148,1653,194,3271016.00,972,58.80,58.90,-28.70
15-December-2017,2017.15,2017.15,1980.00,1998.20,1995.402711323763955342,1254,121,2502235.00,894,71.29,37.15,-18.95
14-December-2017,2039.25,2039.25,1990.00,1999.50,2012.962521294718909710,587,92,1181609.00,276,47.02,49.25,-39.75
13-December-2017,2000.00,2000.00,1990.00,1992.25,1996.448543689320388349,515,20,1028171.00,481,93.40,10.00,-7.75
12-December-2017,1992.00,2000.00,1992.00,2000.00,1999.932011331444759206,353,6,705976.00,353,100.00,8.00,8.00
11-December-2017,2009.95,2019.00,1991.00,1995.80,2003.232704402515723270,318,75,637028.00,257,80.82,28.00,-14.15
8-December-2017,2005.00,2008.00,1995.00,2000.00,1999.940789473684210526,152,17,303991.00,128,84.21,13.00,-5.00
7-December-2017,2015.00,2024.80,2003.00,2018.45,2013.088397790055248618,181,22,364369.00,122,67.40,21.80,3.45
6-December-2017,2035.05,2035.05,2007.45,2022.90,2029.714390602055800293,1362,65,2764471.00,1136,83.41,27.60,-12.15
5-December-2017,2040.05,2050.00,2005.00,2032.80,2032.169484178586909406,2307,49,4688215.00,140,6.07,45.00,-7.25
4-December-2017,2065.00,2065.00,2050.00,2050.00,2051.046875000000000000,64,9,131267.00,63,98.44,15.00,-15.00
1-December-2017,2070.00,2075.00,2040.00,2040.80,2058.691906005221932114,766,60,1576958.00,645,84.20,35.00,-29.20
30-November-2017,2070.00,2090.00,2050.10,2066.10,2079.091137649277184160,3182,149,6615668.00,2344,73.66,39.90,-3.90
29-November-2017,2094.00,2094.00,2017.00,2049.35,2044.470620239390642002,1838,117,3757737.00,1515,82.43,77.00,-44.65
28-November-2017,2010.00,2011.50,1998.00,2004.85,2007.296447529603919967,2449,106,4915869.00,2197,89.71,13.50,-5.15
27-November-2017,2005.00,2005.00,1990.00,1996.00,2001.718354430379746835,316,20,632543.00,312,98.73,15.00,-9.00
24-November-2017,2000.00,2000.00,1980.00,1986.30,1991.850241545893719806,207,25,412313.00,184,88.89,20.00,-13.70
23-November-2017,1994.00,2010.00,1994.00,1997.40,2003.453183520599250936,267,24,534922.00,267,100.00,16.00,3.40
